,date,region,sale
6049,2020-01-13,south,1659.0
12181,2020-08-19,south,1635.0
6077,2020-01-14,south,1575.0
1737,2019-08-12,south,1740.0
5349,2019-12-19,south,1773.0
6105,2020-01-15,south,1596.0
1513,2019-08-04,south,1539.0
6133,2020-01-16,south,1752.0
5321,2019-12-18,south,1641.0
6161,2020-01-17,south,1536.0
12153,2020-08-18,south,1566.0
6189,2020-01-18,south,1749.0
1485,2019-08-03,south,1686.0
5293,2019-12-17,south,1749.0
6217,2020-01-19,south,1608.0
1765,2019-08-13,south,1677.0
7253,2020-02-25,south,1722.0
4817,2019-11-30,south,1782.0
953,2019-07-15,south,1620.0
2045,2019-08-23,south,1782.0
7813,2020-03-16,south,1722.0
12601,2020-09-03,south,1713.0
8205,2020-03-30,south,1764.0
981,2019-07-16,south,1761.0
7785,2020-03-15,south,1665.0
4397,2019-11-15,south,1560.0
12657,2020-09-05,south,1743.0
11761,2020-08-04,south,1659.0
11649,2020-07-31,south,1530.0
7757,2020-03-14,south,1557.0
4425,2019-11-16,south,1638.0
4173,2019-11-07,south,1728.0
7729,2020-03-13,south,1686.0
4145,2019-11-06,south,1533.0
8233,2020-03-31,south,1635.0
1009,2019-07-17,south,1551.0
7701,2020-03-12,south,1548.0
4453,2019-11-17,south,1599.0
7673,2020-03-11,south,1584.0
2017,2019-08-22,south,1779.0
13441,2020-10-03,south,1545.0
841,2019-07-11,south,1650.0
8261,2020-04-01,south,1536.0
7645,2020-03-10,south,1653.0
4481,2019-11-18,south,1734.0
13189,2020-09-24,south,1761.0
4369,2019-11-14,south,1626.0
7841,2020-03-17,south,1701.0
7869,2020-03-18,south,1716.0
897,2019-07-13,south,1779.0
8065,2020-03-25,south,1770.0
8037,2020-03-24,south,1662.0
4257,2019-11-10,south,1761.0
8093,2020-03-26,south,1671.0
12629,2020-09-04,south,1539.0
11677,2020-08-01,south,1596.0
13469,2020-10-04,south,1779.0
8009,2020-03-23,south,1620.0
11705,2020-08-02,south,1716.0
4285,2019-11-11,south,1545.0
7981,2020-03-22,south,1668.0
2073,2019-08-24,south,1776.0
925,2019-07-14,south,1662.0
8121,2020-03-27,south,1623.0
7953,2020-03-21,south,1674.0
2101,2019-08-25,south,1626.0
4201,2019-11-08,south,1686.0
8149,2020-03-28,south,1605.0
869,2019-07-12,south,1554.0
4313,2019-11-12,south,1767.0
7925,2020-03-20,south,1641.0
8177,2020-03-29,south,1800.0
7897,2020-03-19,south,1797.0
4341,2019-11-13,south,1509.0
11733,2020-08-03,south,1650.0
1149,2019-07-22,south,1665.0
2129,2019-08-26,south,1704.0
1037,2019-07-18,south,1773.0
11789,2020-08-05,south,1548.0
7617,2020-03-09,south,1776.0
7477,2020-03-04,south,1677.0
1989,2019-08-21,south,1671.0
7449,2020-03-03,south,1548.0
4593,2019-11-22,south,1647.0
11845,2020-08-07,south,1524.0
1093,2019-07-20,south,1539.0
7421,2020-03-02,south,1788.0
8373,2020-04-05,south,1755.0
13497,2020-10-05,south,1743.0
12545,2020-09-01,south,1704.0
7393,2020-03-01,south,1626.0
4621,2019-11-23,south,1632.0
4061,2019-11-03,south,1608.0
7365,2020-02-29,south,1728.0
4649,2019-11-24,south,1698.0
1121,2019-07-21,south,1536.0
7337,2020-02-28,south,1686.0
1961,2019-08-20,south,1656.0
11873,2020-08-08,south,1695.0
12685,2020-09-06,south,1734.0
7309,2020-02-27,south,1599.0
13413,2020-10-02,south,1659.0
785,2019-07-09,south,1686.0
4677,2019-11-25,south,1536.0
7281,2020-02-26,south,1521.0
8429,2020-04-07,south,1686.0
8401,2020-04-06,south,1749.0
13161,2020-09-23,south,1698.0
4229,2019-11-09,south,1557.0
8345,2020-04-04,south,1692.0
4537,2019-11-20,south,1527.0
7533,2020-03-06,south,1734.0
7561,2020-03-07,south,1581.0
4509,2019-11-19,south,1779.0
1065,2019-07-19,south,1734.0
7589,2020-03-08,south,1590.0
12293,2020-08-23,south,1731.0
12573,2020-09-02,south,1635.0
8317,2020-04-03,south,1743.0
4089,2019-11-04,south,1782.0
11817,2020-08-06,south,1710.0
813,2019-07-10,south,1500.0
7505,2020-03-05,south,1764.0
11621,2020-07-30,south,1584.0
4117,2019-11-05,south,1668.0
4565,2019-11-21,south,1668.0
11007,2020-07-08,west,1524.0
12687,2020-09-06,west,1782.0
12995,2020-09-17,west,1539.0
11539,2020-07-27,west,1608.0
12155,2020-08-18,west,1563.0
12351,2020-08-25,west,1548.0
12211,2020-08-20,west,1779.0
11567,2020-07-28,west,1581.0
11063,2020-07-10,west,1515.0
12267,2020-08-22,west,1773.0
12631,2020-09-04,west,1743.0
13023,2020-09-18,west,1518.0
13275,2020-09-27,west,1584.0
12239,2020-08-21,west,1710.0
13471,2020-10-04,west,1755.0
10979,2020-07-07,west,1743.0
11623,2020-07-30,west,1512.0
11035,2020-07-09,west,1716.0
12323,2020-08-24,west,1665.0
12183,2020-08-19,west,1602.0
13667,2020-10-11,west,1536.0
13135,2020-09-22,west,1563.0
13051,2020-09-19,west,1590.0
11651,2020-07-31,west,1530.0
11511,2020-07-26,west,1788.0
11595,2020-07-29,west,1644.0
12659,2020-09-05,west,1764.0
13499,2020-10-05,west,1596.0
13303,2020-09-28,west,1776.0
12295,2020-08-23,west,1788.0
12715,2020-09-07,west,1794.0
11875,2020-08-08,west,1785.0
13247,2020-09-26,west,1542.0
11203,2020-07-15,west,1596.0
13219,2020-09-25,west,1617.0
11791,2020-08-05,west,1662.0
11987,2020-08-12,west,1671.0
12883,2020-09-13,west,1575.0
12547,2020-09-01,west,1617.0
11231,2020-07-16,west,1791.0
13555,2020-10-07,west,1608.0
11371,2020-07-21,west,1734.0
12463,2020-08-29,west,1674.0
12799,2020-09-10,west,1710.0
11959,2020-08-11,west,1557.0
11819,2020-08-06,west,1545.0
13107,2020-09-21,west,1728.0
13415,2020-10-02,west,1701.0
11259,2020-07-17,west,1773.0
13191,2020-09-24,west,1650.0
12855,2020-09-12,west,1800.0
11931,2020-08-10,west,1530.0
11343,2020-07-20,west,1716.0
11847,2020-08-07,west,1710.0
12491,2020-08-30,west,1611.0
13583,2020-10-08,west,1788.0
13387,2020-10-01,west,1506.0
11287,2020-07-18,west,1797.0
11903,2020-08-09,west,1521.0
12519,2020-08-31,west,1515.0
12827,2020-09-11,west,1656.0
11315,2020-07-19,west,1779.0
13079,2020-09-20,west,1677.0
12967,2020-09-16,west,1641.0
13611,2020-10-09,west,1551.0
12435,2020-08-28,west,1623.0
13163,2020-09-23,west,1557.0
11679,2020-08-01,west,1671.0
11483,2020-07-25,west,1704.0
12127,2020-08-17,west,1635.0
11091,2020-07-11,west,1509.0
12743,2020-09-08,west,1512.0
12379,2020-08-26,west,1767.0
13639,2020-10-10,west,1707.0
13527,2020-10-06,west,1563.0
11707,2020-08-02,west,1596.0
12099,2020-08-16,west,1728.0
12603,2020-09-03,west,1719.0
11119,2020-07-12,west,1596.0
12939,2020-09-15,west,1641.0
11455,2020-07-24,west,1776.0
13331,2020-09-29,west,1641.0
13443,2020-10-03,west,1512.0
12071,2020-08-15,west,1689.0
11735,2020-08-03,west,1665.0
11147,2020-07-13,west,1728.0
12407,2020-08-27,west,1686.0
11427,2020-07-23,west,1545.0
12043,2020-08-14,west,1665.0
12911,2020-09-14,west,1791.0
11763,2020-08-04,west,1719.0
12771,2020-09-09,west,1650.0
11175,2020-07-14,west,1500.0
12575,2020-09-02,west,1632.0
12015,2020-08-13,west,1785.0
11399,2020-07-22,west,1584.0
13359,2020-09-30,west,1740.0
6835,2020-02-10,west,1569.0
10923,2020-07-05,west,1527.0
3447,2019-10-12,west,1722.0
3475,2019-10-13,west,1704.0
3503,2019-10-14,west,1635.0
3531,2019-10-15,west,1752.0
3559,2019-10-16,west,1596.0
3587,2019-10-17,west,1662.0
3615,2019-10-18,west,1710.0
3643,2019-10-19,west,1587.0
3671,2019-10-20,west,1725.0
3419,2019-10-11,west,1728.0
3699,2019-10-21,west,1560.0
3755,2019-10-23,west,1641.0
3783,2019-10-24,west,1602.0
3811,2019-10-25,west,1500.0
3839,2019-10-26,west,1599.0
3867,2019-10-27,west,1698.0
3895,2019-10-28,west,1674.0
3923,2019-10-29,west,1512.0
3951,2019-10-30,west,1689.0
3979,2019-10-31,west,1800.0
3727,2019-10-22,west,1713.0
3391,2019-10-10,west,1698.0
3363,2019-10-09,west,1644.0
3335,2019-10-08,west,1605.0
2747,2019-09-17,west,1656.0
2775,2019-09-18,west,1797.0
2803,2019-09-19,west,1581.0
2831,2019-09-20,west,1638.0
2859,2019-09-21,west,1674.0
2887,2019-09-22,west,1689.0
2915,2019-09-23,west,1797.0
2943,2019-09-24,west,1524.0
2971,2019-09-25,west,1773.0
2999,2019-09-26,west,1668.0
3027,2019-09-27,west,1722.0
3055,2019-09-28,west,1671.0
3083,2019-09-29,west,1674.0
3111,2019-09-30,west,1566.0
3139,2019-10-01,west,1584.0
3167,2019-10-02,west,1569.0
3195,2019-10-03,west,1599.0
3223,2019-10-04,west,1689.0
3251,2019-10-05,west,1725.0
3279,2019-10-06,west,1752.0
3307,2019-10-07,west,1569.0
4007,2019-11-01,west,1767.0
2719,2019-09-16,west,1725.0
4035,2019-11-02,west,1734.0
4091,2019-11-04,west,1512.0
4819,2019-11-30,west,1596.0
4847,2019-12-01,west,1680.0
4875,2019-12-02,west,1680.0
4903,2019-12-03,west,1626.0
4931,2019-12-04,west,1731.0
4959,2019-12-05,west,1605.0
4987,2019-12-06,west,1779.0
5015,2019-12-07,west,1659.0
5043,2019-12-08,west,1734.0
4791,2019-11-29,west,1776.0
5071,2019-12-09,west,1725.0
5127,2019-12-11,west,1551.0
5155,2019-12-12,west,1791.0
5183,2019-12-13,west,1755.0
5211,2019-12-14,west,1632.0
5239,2019-12-15,west,1608.0
5267,2019-12-16,west,1650.0
5295,2019-12-17,west,1533.0
5323,2019-12-18,west,1740.0
5351,2019-12-19,west,1542.0
5099,2019-12-10,west,1713.0
4763,2019-11-28,west,1794.0
4735,2019-11-27,west,1746.0
4707,2019-11-26,west,1584.0
4119,2019-11-05,west,1533.0
4147,2019-11-06,west,1506.0
4175,2019-11-07,west,1713.0
4203,2019-11-08,west,1713.0
4231,2019-11-09,west,1767.0
4259,2019-11-10,west,1641.0
4287,2019-11-11,west,1761.0
4315,2019-11-12,west,1704.0
4343,2019-11-13,west,1683.0
4371,2019-11-14,west,1716.0
4399,2019-11-15,west,1605.0
4427,2019-11-16,west,1653.0
4455,2019-11-17,west,1608.0
4483,2019-11-18,west,1773.0
4511,2019-11-19,west,1617.0
4539,2019-11-20,west,1515.0
4567,2019-11-21,west,1644.0
4595,2019-11-22,west,1776.0
4623,2019-11-23,west,1659.0
4651,2019-11-24,west,1674.0
4679,2019-11-25,west,1716.0
4063,2019-11-03,west,1623.0
5379,2019-12-20,west,1785.0
2691,2019-09-15,west,1626.0
2635,2019-09-13,west,1671.0
703,2019-07-06,west,1704.0
731,2019-07-07,west,1680.0
759,2019-07-08,west,1770.0
787,2019-07-09,west,1713.0
815,2019-07-10,west,1800.0
843,2019-07-11,west,1590.0
871,2019-07-12,west,1608.0
899,2019-07-13,west,1689.0
927,2019-07-14,west,1692.0
675,2019-07-05,west,1533.0
955,2019-07-15,west,1602.0
1011,2019-07-17,west,1662.0
1039,2019-07-18,west,1581.0
1067,2019-07-19,west,1659.0
1095,2019-07-20,west,1728.0
1123,2019-07-21,west,1773.0
1151,2019-07-22,west,1746.0
1179,2019-07-23,west,1620.0
1207,2019-07-24,west,1638.0
1235,2019-07-25,west,1725.0
983,2019-07-16,west,1614.0
647,2019-07-04,west,1581.0
619,2019-07-03,west,1800.0
591,2019-07-02,west,1677.0
3,2019-06-11,west,1521.0
31,2019-06-12,west,1677.0
59,2019-06-13,west,1773.0
87,2019-06-14,west,1509.0
115,2019-06-15,west,1785.0
143,2019-06-16,west,1533.0
171,2019-06-17,west,1566.0
199,2019-06-18,west,1728.0
227,2019-06-19,west,1734.0
255,2019-06-20,west,1770.0
283,2019-06-21,west,1533.0
311,2019-06-22,west,1515.0
339,2019-06-23,west,1671.0
367,2019-06-24,west,1800.0
395,2019-06-25,west,1776.0
423,2019-06-26,west,1686.0
451,2019-06-27,west,1671.0
479,2019-06-28,west,1581.0
507,2019-06-29,west,1548.0
535,2019-06-30,west,1800.0
563,2019-07-01,west,1644.0
1263,2019-07-26,west,1755.0
2663,2019-09-14,west,1734.0
1291,2019-07-27,west,1560.0
1347,2019-07-29,west,1794.0
2075,2019-08-24,west,1737.0
2103,2019-08-25,west,1524.0
2131,2019-08-26,west,1554.0
2159,2019-08-27,west,1755.0
2187,2019-08-28,west,1779.0
2215,2019-08-29,west,1677.0
2243,2019-08-30,west,1668.0
2271,2019-08-31,west,1632.0
2299,2019-09-01,west,1563.0
2047,2019-08-23,west,1635.0
2327,2019-09-02,west,1605.0
2383,2019-09-04,west,1653.0
2411,2019-09-05,west,1677.0
2439,2019-09-06,west,1665.0
2467,2019-09-07,west,1584.0
2495,2019-09-08,west,1791.0
2523,2019-09-09,west,1596.0
2551,2019-09-10,west,1506.0
2579,2019-09-11,west,1668.0
2607,2019-09-12,west,1578.0
2355,2019-09-03,west,1542.0
2019,2019-08-22,west,1731.0
1991,2019-08-21,west,1545.0
1963,2019-08-20,west,1800.0
1375,2019-07-30,west,1797.0
1403,2019-07-31,west,1587.0
1431,2019-08-01,west,1701.0
1459,2019-08-02,west,1716.0
1487,2019-08-03,west,1755.0
1515,2019-08-04,west,1596.0
1543,2019-08-05,west,1530.0
1571,2019-08-06,west,1557.0
1599,2019-08-07,west,1776.0
1627,2019-08-08,west,1773.0
1655,2019-08-09,west,1641.0
1683,2019-08-10,west,1695.0
1711,2019-08-11,west,1692.0
1739,2019-08-12,west,1569.0
1767,2019-08-13,west,1587.0
1795,2019-08-14,west,1725.0
1823,2019-08-15,west,1563.0
1851,2019-08-16,west,1665.0
1879,2019-08-17,west,1533.0
1907,2019-08-18,west,1659.0
1935,2019-08-19,west,1701.0
1319,2019-07-28,west,1683.0
5407,2019-12-21,west,1623.0
5435,2019-12-22,west,1557.0
5463,2019-12-23,west,1671.0
8991,2020-04-27,west,1575.0
9019,2020-04-28,west,1524.0
9047,2020-04-29,west,1674.0
9075,2020-04-30,west,1689.0
9103,2020-05-01,west,1605.0
9131,2020-05-02,west,1557.0
9159,2020-05-03,west,1563.0
9187,2020-05-04,west,1641.0
9215,2020-05-05,west,1686.0
8963,2020-04-26,west,1719.0
9243,2020-05-06,west,1776.0
9299,2020-05-08,west,1629.0
9327,2020-05-09,west,1590.0
9355,2020-05-10,west,1695.0
9383,2020-05-11,west,1575.0
9411,2020-05-12,west,1695.0
9439,2020-05-13,west,1629.0
9467,2020-05-14,west,1671.0
9495,2020-05-15,west,1740.0
9523,2020-05-16,west,1614.0
9271,2020-05-07,west,1746.0
8935,2020-04-25,west,1545.0
8907,2020-04-24,west,1533.0
8879,2020-04-23,west,1785.0
8291,2020-04-02,west,1503.0
8319,2020-04-03,west,1746.0
8347,2020-04-04,west,1563.0
8375,2020-04-05,west,1635.0
8403,2020-04-06,west,1521.0
8431,2020-04-07,west,1785.0
8459,2020-04-08,west,1659.0
8487,2020-04-09,west,1506.0
8515,2020-04-10,west,1776.0
8543,2020-04-11,west,1506.0
8571,2020-04-12,west,1635.0
8599,2020-04-13,west,1755.0
8627,2020-04-14,west,1587.0
8655,2020-04-15,west,1650.0
8683,2020-04-16,west,1500.0
8711,2020-04-17,west,1569.0
8739,2020-04-18,west,1590.0
8767,2020-04-19,west,1704.0
8795,2020-04-20,west,1695.0
8823,2020-04-21,west,1686.0
8851,2020-04-22,west,1527.0
9551,2020-05-17,west,1707.0
8263,2020-04-01,west,1728.0
9579,2020-05-18,west,1683.0
9635,2020-05-20,west,1686.0
10363,2020-06-15,west,1584.0
10391,2020-06-16,west,1638.0
10419,2020-06-17,west,1527.0
10447,2020-06-18,west,1557.0
10475,2020-06-19,west,1515.0
10503,2020-06-20,west,1518.0
10531,2020-06-21,west,1668.0
10559,2020-06-22,west,1524.0
10587,2020-06-23,west,1758.0
10335,2020-06-14,west,1719.0
10615,2020-06-24,west,1695.0
10671,2020-06-26,west,1728.0
10699,2020-06-27,west,1623.0
10727,2020-06-28,west,1629.0
10755,2020-06-29,west,1503.0
10783,2020-06-30,west,1647.0
10811,2020-07-01,west,1797.0
10839,2020-07-02,west,1665.0
10867,2020-07-03,west,1518.0
10895,2020-07-04,west,1563.0
10643,2020-06-25,west,1536.0
10307,2020-06-13,west,1560.0
10279,2020-06-12,west,1746.0
10251,2020-06-11,west,1719.0
9663,2020-05-21,west,1671.0
9691,2020-05-22,west,1518.0
9719,2020-05-23,west,1788.0
9747,2020-05-24,west,1713.0
9775,2020-05-25,west,1539.0
9803,2020-05-26,west,1656.0
9831,2020-05-27,west,1707.0
9859,2020-05-28,west,1566.0
9887,2020-05-29,west,1566.0
9915,2020-05-30,west,1647.0
9943,2020-05-31,west,1764.0
9971,2020-06-01,west,1710.0
9999,2020-06-02,west,1767.0
10027,2020-06-03,west,1617.0
10055,2020-06-04,west,1773.0
10083,2020-06-05,west,1566.0
10111,2020-06-06,west,1749.0
10139,2020-06-07,west,1674.0
10167,2020-06-08,west,1695.0
10195,2020-06-09,west,1593.0
10223,2020-06-10,west,1593.0
9607,2020-05-19,west,1602.0
8235,2020-03-31,west,1629.0
8207,2020-03-30,west,1608.0
8179,2020-03-29,west,1800.0
6191,2020-01-18,west,1650.0
6219,2020-01-19,west,1590.0
6247,2020-01-20,west,1695.0
6275,2020-01-21,west,1578.0
6303,2020-01-22,west,1551.0
6331,2020-01-23,west,1611.0
6359,2020-01-24,west,1554.0
6387,2020-01-25,west,1548.0
6415,2020-01-26,west,1602.0
6163,2020-01-17,west,1782.0
6443,2020-01-27,west,1584.0
6499,2020-01-29,west,1572.0
6527,2020-01-30,west,1500.0
6555,2020-01-31,west,1605.0
6583,2020-02-01,west,1521.0
6611,2020-02-02,west,1659.0
6639,2020-02-03,west,1662.0
6667,2020-02-04,west,1575.0
6695,2020-02-05,west,1704.0
6723,2020-02-06,west,1554.0
6471,2020-01-28,west,1503.0
6135,2020-01-16,west,1581.0
6107,2020-01-15,west,1638.0
6079,2020-01-14,west,1578.0
5491,2019-12-24,west,1686.0
5519,2019-12-25,west,1506.0
5547,2019-12-26,west,1794.0
5575,2019-12-27,west,1620.0
5603,2019-12-28,west,1773.0
5631,2019-12-29,west,1683.0
5659,2019-12-30,west,1659.0
5687,2019-12-31,west,1692.0
5715,2020-01-01,west,1704.0
5743,2020-01-02,west,1629.0
5771,2020-01-03,west,1761.0
5799,2020-01-04,west,1632.0
5827,2020-01-05,west,1680.0
5855,2020-01-06,west,1578.0
5883,2020-01-07,west,1599.0
5911,2020-01-08,west,1752.0
5939,2020-01-09,west,1668.0
5967,2020-01-10,west,1686.0
5995,2020-01-11,west,1551.0
6023,2020-01-12,west,1656.0
6051,2020-01-13,west,1668.0
6751,2020-02-07,west,1671.0
6779,2020-02-08,west,1614.0
6807,2020-02-09,west,1728.0
6863,2020-02-11,west,1788.0
7591,2020-03-08,west,1791.0
7619,2020-03-09,west,1740.0
7647,2020-03-10,west,1740.0
7675,2020-03-11,west,1572.0
7703,2020-03-12,west,1767.0
7731,2020-03-13,west,1554.0
7759,2020-03-14,west,1758.0
7787,2020-03-15,west,1626.0
7815,2020-03-16,west,1611.0
7843,2020-03-17,west,1509.0
7871,2020-03-18,west,1605.0
7899,2020-03-19,west,1554.0
7927,2020-03-20,west,1707.0
7955,2020-03-21,west,1710.0
7983,2020-03-22,west,1737.0
8011,2020-03-23,west,1542.0
8039,2020-03-24,west,1572.0
8067,2020-03-25,west,1575.0
8095,2020-03-26,west,1791.0
8123,2020-03-27,west,1566.0
8151,2020-03-28,west,1665.0
7563,2020-03-07,west,1674.0
10951,2020-07-06,west,1527.0
7535,2020-03-06,west,1503.0
7479,2020-03-04,west,1569.0
6891,2020-02-12,west,1533.0
6919,2020-02-13,west,1617.0
6947,2020-02-14,west,1533.0
6975,2020-02-15,west,1731.0
7003,2020-02-16,west,1743.0
7031,2020-02-17,west,1743.0
7059,2020-02-18,west,1683.0
7087,2020-02-19,west,1638.0
7115,2020-02-20,west,1602.0
7143,2020-02-21,west,1794.0
7171,2020-02-22,west,1668.0
7199,2020-02-23,west,1776.0
7227,2020-02-24,west,1617.0
7255,2020-02-25,west,1548.0
7283,2020-02-26,west,1668.0
7311,2020-02-27,west,1527.0
7339,2020-02-28,west,1689.0
7367,2020-02-29,west,1656.0
7395,2020-03-01,west,1692.0
7423,2020-03-02,west,1569.0
7451,2020-03-03,west,1506.0
7507,2020-03-05,west,1770.0
13695,2020-10-12,west,1749.0
12322,2021-12-27,east,2415.0
5266,2021-04-19,east,2175.0
5294,2021-04-20,east,2110.0
5322,2021-04-21,east,2095.0
5350,2021-04-22,east,2480.0
12350,2021-12-28,east,2415.0
5378,2021-04-23,east,2065.0
5406,2021-04-24,east,2345.0
5434,2021-04-25,east,2340.0
5462,2021-04-26,east,2295.0
5490,2021-04-27,east,2245.0
5518,2021-04-28,east,2285.0
5546,2021-04-29,east,2110.0
5574,2021-04-30,east,2050.0
12294,2021-12-26,east,2450.0
5602,2021-05-01,east,2110.0
5630,2021-05-02,east,2460.0
5658,2021-05-03,east,2455.0
5686,2021-05-04,east,2415.0
12266,2021-12-25,east,2085.0
12378,2021-12-29,east,2285.0
5714,2021-05-05,east,2330.0
5238,2021-04-18,east,2405.0
5182,2021-04-16,east,2115.0
4762,2021-04-01,east,2480.0
4790,2021-04-02,east,2480.0
12490,2022-01-02,east,2110.0
4818,2021-04-03,east,2175.0
4846,2021-04-04,east,2165.0
4874,2021-04-05,east,2150.0
4902,2021-04-06,east,2255.0
12462,2022-01-01,east,2190.0
4930,2021-04-07,east,2120.0
4958,2021-04-08,east,2400.0
4986,2021-04-09,east,2245.0
5014,2021-04-10,east,2065.0
12434,2021-12-31,east,2295.0
5042,2021-04-11,east,2425.0
5070,2021-04-12,east,2080.0
5098,2021-04-13,east,2195.0
5126,2021-04-14,east,2485.0
12406,2021-12-30,east,2260.0
5154,2021-04-15,east,2050.0
5210,2021-04-17,east,2415.0
5742,2021-05-06,east,2140.0
5770,2021-05-07,east,2125.0
5798,2021-05-08,east,2200.0
6358,2021-05-28,east,2280.0
12098,2021-12-19,east,2180.0
6386,2021-05-29,east,2005.0
6414,2021-05-30,east,2485.0
6442,2021-05-31,east,2220.0
6470,2021-06-01,east,2055.0
12070,2021-12-18,east,2380.0
6498,2021-06-02,east,2005.0
6526,2021-06-03,east,2375.0
6554,2021-06-04,east,2315.0
6582,2021-06-05,east,2245.0
12042,2021-12-17,east,2090.0
6610,2021-06-06,east,2450.0
6638,2021-06-07,east,2360.0
6666,2021-06-08,east,2450.0
6694,2021-06-09,east,2365.0
12014,2021-12-16,east,2435.0
6722,2021-06-10,east,2500.0
6750,2021-06-11,east,2300.0
6330,2021-05-27,east,2345.0
6302,2021-05-26,east,2040.0
6274,2021-05-25,east,2295.0
12126,2021-12-20,east,2250.0
12238,2021-12-24,east,2440.0
5826,2021-05-09,east,2045.0
5854,2021-05-10,east,2325.0
5882,2021-05-11,east,2175.0
5910,2021-05-12,east,2025.0
12210,2021-12-23,east,2205.0
5938,2021-05-13,east,2010.0
5966,2021-05-14,east,2140.0
5994,2021-05-15,east,2020.0
4734,2021-03-31,east,2440.0
6022,2021-05-16,east,2080.0
6050,2021-05-17,east,2220.0
6078,2021-05-18,east,2270.0
6106,2021-05-19,east,2175.0
6134,2021-05-20,east,2055.0
12154,2021-12-21,east,2355.0
6162,2021-05-21,east,2025.0
6190,2021-05-22,east,2420.0
6218,2021-05-23,east,2045.0
6246,2021-05-24,east,2105.0
12182,2021-12-22,east,2010.0
4706,2021-03-30,east,2410.0
12518,2022-01-03,east,2440.0
4678,2021-03-29,east,2025.0
3194,2021-02-04,east,2300.0
3222,2021-02-05,east,2215.0
12882,2022-01-16,east,2290.0
3250,2021-02-06,east,2095.0
3278,2021-02-07,east,2080.0
3306,2021-02-08,east,2085.0
3334,2021-02-09,east,2455.0
12854,2022-01-15,east,2130.0
3362,2021-02-10,east,2045.0
3390,2021-02-11,east,2085.0
3418,2021-02-12,east,2230.0
3446,2021-02-13,east,2105.0
12826,2022-01-14,east,2080.0
3474,2021-02-14,east,2285.0
3502,2021-02-15,east,2265.0
3530,2021-02-16,east,2180.0
3558,2021-02-17,east,2350.0
12798,2022-01-13,east,2485.0
3586,2021-02-18,east,2480.0
3166,2021-02-03,east,2110.0
3138,2021-02-02,east,2430.0
12910,2022-01-17,east,2070.0
3110,2021-02-01,east,2290.0
2662,2021-01-16,east,2340.0
13022,2022-01-21,east,2380.0
2690,2021-01-17,east,2105.0
2718,2021-01-18,east,2125.0
2746,2021-01-19,east,2340.0
2774,2021-01-20,east,2070.0
12994,2022-01-20,east,2160.0
2802,2021-01-21,east,2245.0
2830,2021-01-22,east,2010.0
3614,2021-02-19,east,2050.0
2858,2021-01-23,east,2420.0
12966,2022-01-19,east,2040.0
2914,2021-01-25,east,2200.0
2942,2021-01-26,east,2165.0
2970,2021-01-27,east,2060.0
2998,2021-01-28,east,2285.0
12938,2022-01-18,east,2085.0
3026,2021-01-29,east,2465.0
3054,2021-01-30,east,2370.0
3082,2021-01-31,east,2215.0
2886,2021-01-24,east,2255.0
6778,2021-06-12,east,2270.0
3642,2021-02-20,east,2420.0
12770,2022-01-12,east,2095.0
12630,2022-01-07,east,2180.0
4258,2021-03-14,east,2300.0
4286,2021-03-15,east,2390.0
4314,2021-03-16,east,2235.0
4342,2021-03-17,east,2480.0
12602,2022-01-06,east,2290.0
4370,2021-03-18,east,2115.0
4398,2021-03-19,east,2340.0
4426,2021-03-20,east,2325.0
4454,2021-03-21,east,2110.0
12574,2022-01-05,east,2025.0
4482,2021-03-22,east,2450.0
4510,2021-03-23,east,2155.0
4538,2021-03-24,east,2080.0
4566,2021-03-25,east,2130.0
12546,2022-01-04,east,2010.0
4594,2021-03-26,east,2210.0
4622,2021-03-27,east,2145.0
4650,2021-03-28,east,2355.0
4230,2021-03-13,east,2305.0
4202,2021-03-12,east,2490.0
4174,2021-03-11,east,2065.0
4146,2021-03-10,east,2005.0
3698,2021-02-22,east,2200.0
3726,2021-02-23,east,2055.0
3754,2021-02-24,east,2235.0
3782,2021-02-25,east,2300.0
12742,2022-01-11,east,2305.0
3810,2021-02-26,east,2270.0
3838,2021-02-27,east,2150.0
3866,2021-02-28,east,2290.0
3894,2021-03-01,east,2185.0
3670,2021-02-21,east,2170.0
12714,2022-01-10,east,2370.0
3950,2021-03-03,east,2025.0
3978,2021-03-04,east,2205.0
4006,2021-03-05,east,2045.0
12686,2022-01-09,east,2335.0
4034,2021-03-06,east,2305.0
4062,2021-03-07,east,2350.0
4090,2021-03-08,east,2475.0
4118,2021-03-09,east,2180.0
12658,2022-01-08,east,2070.0
3922,2021-03-02,east,2215.0
2634,2021-01-15,east,2180.0
6806,2021-06-13,east,2135.0
6834,2021-06-14,east,2460.0
9466,2021-09-16,east,2115.0
9494,2021-09-17,east,2365.0
9522,2021-09-18,east,2425.0
11314,2021-11-21,east,2190.0
9550,2021-09-19,east,2390.0
9578,2021-09-20,east,2150.0
9606,2021-09-21,east,2445.0
9634,2021-09-22,east,2310.0
11286,2021-11-20,east,2460.0
9662,2021-09-23,east,2485.0
9690,2021-09-24,east,2195.0
9718,2021-09-25,east,2345.0
9746,2021-09-26,east,2150.0
11258,2021-11-19,east,2345.0
9774,2021-09-27,east,2090.0
9802,2021-09-28,east,2435.0
9830,2021-09-29,east,2140.0
9858,2021-09-30,east,2020.0
11230,2021-11-18,east,2105.0
9438,2021-09-15,east,2425.0
9886,2021-10-01,east,2345.0
