Sales,Date,Region
233500,2021-04-16,north
241500,2021-04-16,south
211500,2021-04-16,east
238000,2021-04-16,west
237500,2021-04-17,north
225000,2021-04-17,south
241500,2021-04-17,east
239500,2021-04-17,west
200500,2021-04-18,north
221500,2021-04-18,south
240500,2021-04-18,east
226500,2021-04-18,west
216000,2021-04-19,north
211500,2021-04-19,south
217500,2021-04-19,east
242000,2021-04-19,west
229000,2021-04-20,north
211500,2021-04-20,south
211000,2021-04-20,east
239500,2021-04-20,west
240000,2021-04-21,north
219500,2021-04-21,south
209500,2021-04-21,east
233000,2021-04-21,west
223500,2021-04-22,north
219500,2021-04-22,south
248000,2021-04-22,east
227000,2021-04-22,west
228000,2021-04-23,north
206500,2021-04-23,south
206500,2021-04-23,east
226000,2021-04-23,west
244000,2021-04-24,north
213000,2021-04-24,south
234500,2021-04-24,east
202000,2021-04-24,west
227500,2021-04-25,north
237500,2021-04-25,south
234000,2021-04-25,east
230000,2021-04-25,west
226000,2021-04-26,north
229500,2021-04-26,south
229500,2021-04-26,east
211500,2021-04-26,west
209500,2021-04-27,north
201000,2021-04-27,south
224500,2021-04-27,east
224500,2021-04-27,west
238500,2021-04-28,north
223000,2021-04-28,south
228500,2021-04-28,east
211500,2021-04-28,west
215000,2021-04-29,north
206500,2021-04-29,south
211000,2021-04-29,east
217500,2021-04-29,west
232000,2021-04-30,north
243500,2021-04-30,south
205000,2021-04-30,east
216500,2021-04-30,west
246000,2021-05-01,north
216500,2021-05-01,south
211000,2021-05-01,east
232000,2021-05-01,west
230500,2021-05-02,north
214500,2021-05-02,south
246000,2021-05-02,east
226000,2021-05-02,west
235500,2021-05-03,north
207000,2021-05-03,south
245500,2021-05-03,east
209000,2021-05-03,west
227000,2021-05-04,north
242500,2021-05-04,south
241500,2021-05-04,east
206500,2021-05-04,west
231500,2021-05-05,north
212000,2021-05-05,south
233000,2021-05-05,east
229500,2021-05-05,west
212000,2021-05-06,north
205000,2021-05-06,south
214000,2021-05-06,east
223000,2021-05-06,west
209000,2021-05-07,north
233500,2021-05-07,south
212500,2021-05-07,east
238000,2021-05-07,west
209000,2021-05-08,north
249000,2021-05-08,south
220000,2021-05-08,east
204500,2021-05-08,west
214000,2021-05-09,north
211500,2021-05-09,south
204500,2021-05-09,east
238500,2021-05-09,west
225000,2021-05-10,north
232500,2021-05-10,south
232500,2021-05-10,east
240000,2021-05-10,west
212000,2021-05-11,north
216500,2021-05-11,south
217500,2021-05-11,east
219000,2021-05-11,west
215500,2021-05-12,north
232500,2021-05-12,south
202500,2021-05-12,east
245500,2021-05-12,west
233000,2021-05-13,north
221000,2021-05-13,south
201000,2021-05-13,east
232000,2021-05-13,west
213500,2021-05-14,north
250000,2021-05-14,south
214000,2021-05-14,east
219000,2021-05-14,west
224000,2021-05-15,north
218000,2021-05-15,south
202000,2021-05-15,east
239000,2021-05-15,west
237500,2021-05-16,north
205000,2021-05-16,south
208000,2021-05-16,east
205500,2021-05-16,west
202000,2021-05-17,north
247000,2021-05-17,south
222000,2021-05-17,east
225500,2021-05-17,west
218500,2021-05-18,north
245500,2021-05-18,south
227000,2021-05-18,east
241500,2021-05-18,west
240000,2021-05-19,north
230000,2021-05-19,south
217500,2021-05-19,east
202000,2021-05-19,west
219500,2021-05-20,north
205000,2021-05-20,south
205500,2021-05-20,east
230000,2021-05-20,west
248000,2021-05-21,north
224000,2021-05-21,south
202500,2021-05-21,east
248000,2021-05-21,west
243000,2021-05-22,north
210000,2021-05-22,south
242000,2021-05-22,east
241000,2021-05-22,west
215500,2021-05-23,north
234500,2021-05-23,south
204500,2021-05-23,east
224000,2021-05-23,west
239000,2021-05-24,north
221000,2021-05-24,south
210500,2021-05-24,east
207500,2021-05-24,west
202000,2021-05-25,north
210500,2021-05-25,south
229500,2021-05-25,east
200500,2021-05-25,west
247500,2021-05-26,north
221000,2021-05-26,south
204000,2021-05-26,east
208500,2021-05-26,west
208000,2021-05-27,north
226000,2021-05-27,south
234500,2021-05-27,east
216000,2021-05-27,west
220500,2021-05-28,north
205500,2021-05-28,south
228000,2021-05-28,east
220500,2021-05-28,west
215000,2021-05-29,north
245000,2021-05-29,south
200500,2021-05-29,east
211500,2021-05-29,west
238000,2021-05-30,north
222500,2021-05-30,south
248500,2021-05-30,east
231000,2021-05-30,west
239500,2021-05-31,north
209500,2021-05-31,south
222000,2021-05-31,east
213000,2021-05-31,west
214000,2021-06-01,north
245000,2021-06-01,south
205500,2021-06-01,east
221500,2021-06-01,west
201500,2021-06-02,north
235000,2021-06-02,south
200500,2021-06-02,east
201500,2021-06-02,west
237500,2021-06-03,north
202500,2021-06-03,south
237500,2021-06-03,east
230000,2021-06-03,west
240500,2021-06-04,north
213500,2021-06-04,south
231500,2021-06-04,east
230000,2021-06-04,west
242500,2021-06-05,north
240000,2021-06-05,south
224500,2021-06-05,east
208500,2021-06-05,west
202000,2021-06-06,north
219000,2021-06-06,south
245000,2021-06-06,east
224500,2021-06-06,west
239000,2021-06-07,north
202000,2021-06-07,south
236000,2021-06-07,east
207000,2021-06-07,west
229000,2021-06-08,north
203500,2021-06-08,south
245000,2021-06-08,east
212000,2021-06-08,west
248000,2021-06-09,north
250000,2021-06-09,south
236500,2021-06-09,east
233000,2021-06-09,west
228000,2021-06-10,north
201500,2021-06-10,south
250000,2021-06-10,east
240500,2021-06-10,west
238500,2021-06-11,north
209000,2021-06-11,south
230000,2021-06-11,east
235000,2021-06-11,west
209500,2021-06-12,north
237500,2021-06-12,south
227000,2021-06-12,east
236500,2021-06-12,west
220500,2021-06-13,north
226000,2021-06-13,south
213500,2021-06-13,east
228000,2021-06-13,west
248500,2021-06-14,north
202500,2021-06-14,south
246000,2021-06-14,east
228500,2021-06-14,west
209000,2021-06-15,north
207500,2021-06-15,south
212500,2021-06-15,east
208500,2021-06-15,west
241000,2021-06-16,north
226500,2021-06-16,south
214500,2021-06-16,east
232000,2021-06-16,west
226000,2021-06-17,north
246000,2021-06-17,south
206000,2021-06-17,east
212000,2021-06-17,west
232500,2021-06-18,north
227500,2021-06-18,south
228500,2021-06-18,east
215000,2021-06-18,west
216000,2021-06-19,north
202000,2021-06-19,south
243000,2021-06-19,east
202500,2021-06-19,west
228000,2021-06-20,north
242500,2021-06-20,south
223000,2021-06-20,east
216000,2021-06-20,west
236000,2021-06-21,north
230500,2021-06-21,south
210500,2021-06-21,east
229000,2021-06-21,west
228000,2021-06-22,north
201000,2021-06-22,south
209500,2021-06-22,east
227000,2021-06-22,west
208000,2021-06-23,north
234500,2021-06-23,south
224000,2021-06-23,east
242500,2021-06-23,west
239000,2021-06-24,north
215500,2021-06-24,south
206000,2021-06-24,east
205500,2021-06-24,west
214000,2021-06-25,north
234000,2021-06-25,south
203000,2021-06-25,east
231000,2021-06-25,west
206500,2021-06-26,north
233000,2021-06-26,south
214500,2021-06-26,east
205000,2021-06-26,west
209500,2021-06-27,north
246000,2021-06-27,south
219500,2021-06-27,east
202000,2021-06-27,west
218500,2021-06-28,north
219000,2021-06-28,south
205000,2021-06-28,east
204500,2021-06-28,west
215500,2021-06-29,north
213500,2021-06-29,south
228000,2021-06-29,east
248500,2021-06-29,west
204000,2021-06-30,north
213000,2021-06-30,south
249000,2021-06-30,east
216000,2021-06-30,west
206500,2021-07-01,north
235500,2021-07-01,south
220500,2021-07-01,east
226500,2021-07-01,west
200500,2021-07-02,north
245000,2021-07-02,south
250000,2021-07-02,east
244500,2021-07-02,west
246000,2021-07-03,north
206000,2021-07-03,south
209000,2021-07-03,east
241500,2021-07-03,west
239500,2021-07-04,north
237000,2021-07-04,south
211000,2021-07-04,east
239500,2021-07-04,west
220500,2021-07-05,north
224500,2021-07-05,south
233000,2021-07-05,east
201000,2021-07-05,west
243000,2021-07-06,north
212500,2021-07-06,south
223500,2021-07-06,east
217500,2021-07-06,west
246000,2021-07-07,north
250000,2021-07-07,south
231500,2021-07-07,east
212000,2021-07-07,west
204000,2021-07-08,north
242500,2021-07-08,south
237500,2021-07-08,east
208000,2021-07-08,west
210500,2021-07-09,north
224000,2021-07-09,south
201500,2021-07-09,east
217000,2021-07-09,west
219500,2021-07-10,north
244000,2021-07-10,south
204000,2021-07-10,east
226000,2021-07-10,west
217000,2021-07-11,north
220000,2021-07-11,south
226000,2021-07-11,east
239500,2021-07-11,west
201000,2021-07-12,north
200500,2021-07-12,south
225000,2021-07-12,east
201000,2021-07-12,west
214500,2021-07-13,north
210500,2021-07-13,south
226500,2021-07-13,east
202000,2021-07-13,west
229500,2021-07-14,north
233000,2021-07-14,south
228000,2021-07-14,east
204500,2021-07-14,west
237500,2021-07-15,north
237000,2021-07-15,south
225500,2021-07-15,east
230500,2021-07-15,west
244000,2021-07-16,north
202000,2021-07-16,south
203500,2021-07-16,east
215500,2021-07-16,west
214500,2021-07-17,north
208000,2021-07-17,south
234500,2021-07-17,east
223000,2021-07-17,west
237500,2021-07-18,north
216500,2021-07-18,south
217500,2021-07-18,east
238500,2021-07-18,west
229500,2021-07-19,north
217000,2021-07-19,south
204000,2021-07-19,east
220500,2021-07-19,west
243500,2021-07-20,north
238000,2021-07-20,south
244500,2021-07-20,east
239000,2021-07-20,west
211500,2021-07-21,north
227500,2021-07-21,south
220000,2021-07-21,east
230500,2021-07-21,west
228000,2021-07-22,north
214000,2021-07-22,south
220500,2021-07-22,east
245000,2021-07-22,west
206000,2021-07-23,north
220000,2021-07-23,south
239000,2021-07-23,east
207500,2021-07-23,west
201500,2021-07-24,north
223500,2021-07-24,south
236000,2021-07-24,east
212500,2021-07-24,west
223500,2021-07-25,north
245000,2021-07-25,south
215500,2021-07-25,east
228000,2021-07-25,west
228500,2021-07-26,north
239500,2021-07-26,south
236000,2021-07-26,east
229000,2021-07-26,west
244000,2021-07-27,north
231500,2021-07-27,south
208000,2021-07-27,east
245000,2021-07-27,west
216500,2021-07-28,north
238500,2021-07-28,south
201000,2021-07-28,east
242500,2021-07-28,west
212500,2021-07-29,north
212500,2021-07-29,south
223500,2021-07-29,east
236000,2021-07-29,west
200500,2021-07-30,north
220000,2021-07-30,south
215500,2021-07-30,east
224500,2021-07-30,west
222000,2021-07-31,north
222500,2021-07-31,south
215000,2021-07-31,east
214500,2021-07-31,west
207000,2021-08-01,north
226500,2021-08-01,south
205500,2021-08-01,east
216500,2021-08-01,west
228000,2021-08-02,north
227500,2021-08-02,south
220000,2021-08-02,east
249000,2021-08-02,west
235000,2021-08-03,north
207500,2021-08-03,south
225000,2021-08-03,east
231500,2021-08-03,west
248000,2021-08-04,north
207000,2021-08-04,south
245000,2021-08-04,east
201000,2021-08-04,west
242000,2021-08-05,north
221500,2021-08-05,south
213000,2021-08-05,east
206500,2021-08-05,west
206000,2021-08-06,north
205000,2021-08-06,south
247000,2021-08-06,east
229500,2021-08-06,west
223000,2021-08-07,north
203000,2021-08-07,south
231000,2021-08-07,east
241500,2021-08-07,west
248000,2021-08-08,north
223000,2021-08-08,south
236000,2021-08-08,east
240000,2021-08-08,west
216500,2021-08-09,north
238500,2021-08-09,south
224000,2021-08-09,east
206000,2021-08-09,west
229500,2021-08-10,north
218000,2021-08-10,south
207500,2021-08-10,east
237500,2021-08-10,west
225000,2021-08-11,north
225000,2021-08-11,south
234500,2021-08-11,east
208000,2021-08-11,west
249500,2021-08-12,north
210000,2021-08-12,south
243000,2021-08-12,east
207000,2021-08-12,west
228500,2021-08-13,north
223500,2021-08-13,south
248000,2021-08-13,east
242500,2021-08-13,west
209500,2021-08-14,north
213500,2021-08-14,south
233000,2021-08-14,east
202000,2021-08-14,west
206000,2021-08-15,north
214000,2021-08-15,south
247000,2021-08-15,east
248500,2021-08-15,west
204000,2021-08-16,north
215500,2021-08-16,south
212000,2021-08-16,east
213500,2021-08-16,west
239500,2021-08-17,north
247500,2021-08-17,south
236000,2021-08-17,east
217500,2021-08-17,west
249000,2021-08-18,north
207500,2021-08-18,south
232500,2021-08-18,east
244500,2021-08-18,west
208000,2021-08-19,north
237000,2021-08-19,south
222500,2021-08-19,east
249500,2021-08-19,west
216000,2021-08-20,north
219500,2021-08-20,south
231500,2021-08-20,east
217000,2021-08-20,west
223000,2021-08-21,north
209500,2021-08-21,south
205000,2021-08-21,east
249000,2021-08-21,west
209500,2021-08-22,north
218000,2021-08-22,south
207500,2021-08-22,east
247500,2021-08-22,west
202000,2021-08-23,north
200000,2021-08-23,south
221000,2021-08-23,east
215500,2021-08-23,west
221500,2021-08-24,north
247500,2021-08-24,south
226500,2021-08-24,east
203000,2021-08-24,west
202000,2021-08-25,north
224000,2021-08-25,south
200000,2021-08-25,east
215000,2021-08-25,west
237000,2021-08-26,north
218000,2021-08-26,south
247000,2021-08-26,east
215000,2021-08-26,west
217000,2021-08-27,north
226000,2021-08-27,south
214000,2021-08-27,east
204500,2021-08-27,west
249000,2021-08-28,north
232000,2021-08-28,south
223000,2021-08-28,east
244000,2021-08-28,west
218500,2021-08-29,north
235000,2021-08-29,south
244500,2021-08-29,east
236500,2021-08-29,west
206500,2021-08-30,north
201500,2021-08-30,south
216000,2021-08-30,east
230000,2021-08-30,west
204500,2021-08-31,north
244000,2021-08-31,south
216500,2021-08-31,east
218000,2021-08-31,west
233000,2021-09-01,north
224000,2021-09-01,south
212000,2021-09-01,east
249500,2021-09-01,west
208000,2021-09-02,north
241500,2021-09-02,south
208500,2021-09-02,east
240000,2021-09-02,west
225500,2021-09-03,north
224500,2021-09-03,south
202000,2021-09-03,east
227000,2021-09-03,west
239500,2021-09-04,north
216500,2021-09-04,south
202000,2021-09-04,east
213500,2021-09-04,west
233000,2021-09-05,north
229000,2021-09-05,south
204500,2021-09-05,east
225500,2021-09-05,west
234500,2021-09-06,north
218500,2021-09-06,south
233500,2021-09-06,east
230000,2021-09-06,west
204000,2021-09-07,north
205500,2021-09-07,south
227000,2021-09-07,east
233500,2021-09-07,west
242500,2021-09-08,north
244500,2021-09-08,south
248000,2021-09-08,east
248000,2021-09-08,west
200000,2021-09-09,north
207500,2021-09-09,south
234500,2021-09-09,east
224500,2021-09-09,west
207000,2021-09-10,north
236500,2021-09-10,south
201500,2021-09-10,east
237500,2021-09-10,west
227000,2021-09-11,north
201500,2021-09-11,south
200000,2021-09-11,east
229500,2021-09-11,west
243500,2021-09-12,north
248500,2021-09-12,south
245000,2021-09-12,east
220500,2021-09-12,west
241500,2021-09-13,north
244000,2021-09-13,south
249000,2021-09-13,east
241500,2021-09-13,west
226000,2021-09-14,north
238500,2021-09-14,south
228000,2021-09-14,east
221000,2021-09-14,west
207000,2021-09-15,north
210500,2021-09-15,south
242500,2021-09-15,east
226500,2021-09-15,west
219000,2021-09-16,north
211000,2021-09-16,south
211500,2021-09-16,east
245500,2021-09-16,west
227000,2021-09-17,north
235000,2021-09-17,south
236500,2021-09-17,east
227000,2021-09-17,west
220000,2021-09-18,north
250000,2021-09-18,south
242500,2021-09-18,east
229000,2021-09-18,west
246000,2021-09-19,north
218500,2021-09-19,south
239000,2021-09-19,east
217500,2021-09-19,west
248000,2021-09-20,north
238500,2021-09-20,south
215000,2021-09-20,east
222500,2021-09-20,west
239500,2021-09-21,north
239500,2021-09-21,south
244500,2021-09-21,east
229500,2021-09-21,west
228500,2021-09-22,north
209500,2021-09-22,south
231000,2021-09-22,east
212000,2021-09-22,west
207500,2021-09-23,north
239000,2021-09-23,south
248500,2021-09-23,east
247500,2021-09-23,west
222500,2021-09-24,north
232500,2021-09-24,south
219500,2021-09-24,east
241000,2021-09-24,west
228500,2021-09-25,north
200000,2021-09-25,south
234500,2021-09-25,east
240000,2021-09-25,west
226000,2021-09-26,north
230000,2021-09-26,south
215000,2021-09-26,east
220000,2021-09-26,west
214000,2021-09-27,north
236500,2021-09-27,south
209000,2021-09-27,east
211500,2021-09-27,west
207000,2021-09-28,north
208500,2021-09-28,south
243500,2021-09-28,east
211500,2021-09-28,west
234000,2021-09-29,north
222500,2021-09-29,south
214000,2021-09-29,east
224000,2021-09-29,west
200000,2021-09-30,north
217500,2021-09-30,south
202000,2021-09-30,east
242500,2021-09-30,west
235000,2021-10-01,north
221500,2021-10-01,south
234500,2021-10-01,east
236000,2021-10-01,west
237000,2021-10-02,north
218000,2021-10-02,south
200000,2021-10-02,east
223500,2021-10-02,west
205500,2021-10-03,north
226500,2021-10-03,south
216500,2021-10-03,east
216500,2021-10-03,west
213500,2021-10-04,north
239500,2021-10-04,south
224000,2021-10-04,east
229500,2021-10-04,west
242500,2021-10-05,north
225500,2021-10-05,south
214500,2021-10-05,east
200000,2021-10-05,west
209000,2021-10-06,north
239000,2021-10-06,south
212000,2021-10-06,east
240500,2021-10-06,west
237000,2021-10-07,north
208000,2021-10-07,south
216000,2021-10-07,east
227000,2021-10-07,west
245500,2021-10-08,north
236000,2021-10-08,south
208500,2021-10-08,east
204500,2021-10-08,west
226000,2021-10-09,north
230000,2021-10-09,south
206500,2021-10-09,east
202500,2021-10-09,west
240000,2021-10-10,north
225500,2021-10-10,south
233500,2021-10-10,east
246000,2021-10-10,west
212000,2021-10-11,north
223000,2021-10-11,south
219500,2021-10-11,east
220500,2021-10-11,west
210500,2021-10-12,north
210500,2021-10-12,south
206500,2021-10-12,east
200500,2021-10-12,west
220500,2021-10-13,north
249500,2021-10-13,south
212500,2021-10-13,east
241000,2021-10-13,west
232000,2021-10-14,north
201000,2021-10-14,south
233000,2021-10-14,east
227500,2021-10-14,west
230500,2021-10-15,north
242500,2021-10-15,south
231000,2021-10-15,east
209000,2021-10-15,west
248500,2021-10-16,north
241500,2021-10-16,south
239500,2021-10-16,east
209000,2021-10-16,west
201000,2021-10-17,north
208500,2021-10-17,south
225000,2021-10-17,east
245000,2021-10-17,west
223000,2021-10-18,north
231000,2021-10-18,south
200500,2021-10-18,east
202500,2021-10-18,west
208500,2021-10-19,north
227500,2021-10-19,south
222000,2021-10-19,east
239500,2021-10-19,west
207000,2021-10-20,north
221000,2021-10-20,south
229000,2021-10-20,east
238000,2021-10-20,west
247500,2021-10-21,north
217500,2021-10-21,south
201500,2021-10-21,east
211500,2021-10-21,west
203000,2021-10-22,north
240000,2021-10-22,south
218000,2021-10-22,east
234500,2021-10-22,west
248500,2021-10-23,north
222500,2021-10-23,south
209500,2021-10-23,east
235000,2021-10-23,west
231500,2021-10-24,north
215500,2021-10-24,south
230500,2021-10-24,east
225000,2021-10-24,west
247000,2021-10-25,north
213500,2021-10-25,south
225500,2021-10-25,east
227000,2021-10-25,west
241000,2021-10-26,north
249000,2021-10-26,south
225000,2021-10-26,east
222000,2021-10-26,west
214500,2021-10-27,north
214500,2021-10-27,south
245000,2021-10-27,east
209000,2021-10-27,west
216500,2021-10-28,north
235500,2021-10-28,south
231500,2021-10-28,east
230000,2021-10-28,west
222500,2021-10-29,north
217500,2021-10-29,south
243500,2021-10-29,east
203500,2021-10-29,west
243000,2021-10-30,north
218000,2021-10-30,south
206000,2021-10-30,east
247000,2021-10-30,west
240000,2021-10-31,north
222000,2021-10-31,south
239500,2021-10-31,east
212000,2021-10-31,west
208000,2021-11-01,north
244500,2021-11-01,south
241500,2021-11-01,east
235500,2021-11-01,west
240500,2021-11-02,north
212000,2021-11-02,south
219500,2021-11-02,east
202500,2021-11-02,west
230500,2021-11-03,north
203500,2021-11-03,south
208500,2021-11-03,east
228500,2021-11-03,west
220500,2021-11-04,north
215500,2021-11-04,south
210500,2021-11-04,east
208500,2021-11-04,west
247500,2021-11-05,north
242500,2021-11-05,south
233000,2021-11-05,east
220500,2021-11-05,west
223500,2021-11-06,north
205000,2021-11-06,south
245500,2021-11-06,east
206500,2021-11-06,west
221000,2021-11-07,north
206500,2021-11-07,south
221500,2021-11-07,east
227500,2021-11-07,west
200500,2021-11-08,north
212000,2021-11-08,south
214000,2021-11-08,east
226000,2021-11-08,west
216500,2021-11-09,north
200000,2021-11-09,south
243500,2021-11-09,east
225000,2021-11-09,west
248500,2021-11-10,north
209000,2021-11-10,south
202500,2021-11-10,east
236500,2021-11-10,west
215000,2021-11-11,north
216000,2021-11-11,south
203500,2021-11-11,east
244500,2021-11-11,west
235000,2021-11-12,north
213000,2021-11-12,south
204500,2021-11-12,east
249000,2021-11-12,west
231500,2021-11-13,north
221000,2021-11-13,south
234500,2021-11-13,east
228500,2021-11-13,west
222500,2021-11-14,north
219000,2021-11-14,south
249500,2021-11-14,east
248500,2021-11-14,west
210500,2021-11-15,north
242500,2021-11-15,south
215500,2021-11-15,east
249500,2021-11-15,west
248500,2021-11-16,north
222500,2021-11-16,south
231500,2021-11-16,east
230000,2021-11-16,west
216500,2021-11-17,north
224000,2021-11-17,south
229000,2021-11-17,east
202500,2021-11-17,west
208000,2021-11-18,north
232500,2021-11-18,south
210500,2021-11-18,east
224500,2021-11-18,west
218000,2021-11-19,north
218000,2021-11-19,south
234500,2021-11-19,east
243500,2021-11-19,west
249000,2021-11-20,north
216000,2021-11-20,south
246000,2021-11-20,east
204000,2021-11-20,west
201000,2021-11-21,north
244000,2021-11-21,south
219000,2021-11-21,east
236500,2021-11-21,west
214500,2021-11-22,north
242000,2021-11-22,south
220000,2021-11-22,east
207500,2021-11-22,west
207500,2021-11-23,north
245000,2021-11-23,south
228000,2021-11-23,east
222000,2021-11-23,west
241000,2021-11-24,north
201500,2021-11-24,south
202000,2021-11-24,east
206000,2021-11-24,west
241000,2021-11-25,north
248500,2021-11-25,south
244500,2021-11-25,east
228500,2021-11-25,west
249000,2021-11-26,north
221500,2021-11-26,south
201500,2021-11-26,east
207000,2021-11-26,west
217000,2021-11-27,north
223500,2021-11-27,south
214500,2021-11-27,east
237000,2021-11-27,west
203500,2021-11-28,north
233500,2021-11-28,south
239000,2021-11-28,east
250000,2021-11-28,west
218000,2021-11-29,north
249500,2021-11-29,south
217000,2021-11-29,east
227500,2021-11-29,west
226500,2021-11-30,north
203500,2021-11-30,south
248000,2021-11-30,east
239000,2021-11-30,west
241500,2021-12-01,north
227500,2021-12-01,south
210000,2021-12-01,east
210500,2021-12-01,west
233000,2021-12-02,north
217000,2021-12-02,south
246000,2021-12-02,east
220000,2021-12-02,west
222500,2021-12-03,north
235000,2021-12-03,south
212500,2021-12-03,east
224500,2021-12-03,west
202500,2021-12-04,north
201000,2021-12-04,south
200500,2021-12-04,east
245500,2021-12-04,west
213000,2021-12-05,north
244500,2021-12-05,south
219000,2021-12-05,east
226500,2021-12-05,west
238000,2021-12-06,north
223500,2021-12-06,south
220000,2021-12-06,east
220000,2021-12-06,west
209000,2021-12-07,north
216500,2021-12-07,south
230000,2021-12-07,east
240000,2021-12-07,west
213500,2021-12-08,north
231500,2021-12-08,south
237500,2021-12-08,east
208000,2021-12-08,west
227000,2021-12-09,north
243000,2021-12-09,south
233500,2021-12-09,east
206500,2021-12-09,west
223500,2021-12-10,north
237500,2021-12-10,south
240000,2021-12-10,east
230500,2021-12-10,west
231000,2021-12-11,north
215500,2021-12-11,south
243500,2021-12-11,east
216500,2021-12-11,west
222500,2021-12-12,north
205500,2021-12-12,south
223500,2021-12-12,east
229500,2021-12-12,west
204000,2021-12-13,north
232000,2021-12-13,south
211000,2021-12-13,east
218000,2021-12-13,west
236000,2021-12-14,north
242000,2021-12-14,south
237000,2021-12-14,east
233500,2021-12-14,west
248500,2021-12-15,north
249500,2021-12-15,south
236500,2021-12-15,east
215500,2021-12-15,west
238500,2021-12-16,north
238500,2021-12-16,south
243500,2021-12-16,east
229000,2021-12-16,west
221000,2021-12-17,north
208500,2021-12-17,south
209000,2021-12-17,east
237000,2021-12-17,west
214500,2021-12-18,north
221000,2021-12-18,south
238000,2021-12-18,east
245500,2021-12-18,west
227000,2021-12-19,north
204000,2021-12-19,south
218000,2021-12-19,east
250000,2021-12-19,west
211500,2021-12-20,north
232500,2021-12-20,south
225000,2021-12-20,east
218000,2021-12-20,west
233000,2021-12-21,north
207500,2021-12-21,south
235500,2021-12-21,east
235500,2021-12-21,west
220500,2021-12-22,north
215500,2021-12-22,south
201000,2021-12-22,east
200500,2021-12-22,west
241000,2021-12-23,north
226500,2021-12-23,south
220500,2021-12-23,east
211500,2021-12-23,west
205000,2021-12-24,north
213500,2021-12-24,south
244000,2021-12-24,east
236000,2021-12-24,west
240500,2021-12-25,north
211500,2021-12-25,south
208500,2021-12-25,east
229000,2021-12-25,west
224500,2021-12-26,north
246000,2021-12-26,south
245000,2021-12-26,east
231000,2021-12-26,west
237000,2021-12-27,north
204000,2021-12-27,south
241500,2021-12-27,east
201500,2021-12-27,west
224500,2021-12-28,north
212000,2021-12-28,south
241500,2021-12-28,east
229500,2021-12-28,west
244500,2021-12-29,north
221500,2021-12-29,south
228500,2021-12-29,east
239500,2021-12-29,west
243500,2021-12-30,north
240000,2021-12-30,south
226000,2021-12-30,east
231500,2021-12-30,west
231500,2021-12-31,north
217500,2021-12-31,south
229500,2021-12-31,east
205500,2021-12-31,west
213000,2022-01-01,north
248000,2022-01-01,south
219000,2022-01-01,east
217000,2022-01-01,west
216000,2022-01-02,north
212000,2022-01-02,south
211000,2022-01-02,east
208000,2022-01-02,west
205000,2022-01-03,north
215000,2022-01-03,south
244000,2022-01-03,east
205500,2022-01-03,west
240500,2022-01-04,north
202000,2022-01-04,south
201000,2022-01-04,east
200500,2022-01-04,west
248000,2022-01-05,north
236000,2022-01-05,south
202500,2022-01-05,east
227500,2022-01-05,west
224500,2022-01-06,north
206000,2022-01-06,south
229000,2022-01-06,east
220500,2022-01-06,west
206500,2022-01-07,north
205000,2022-01-07,south
218000,2022-01-07,east
213500,2022-01-07,west
237000,2022-01-08,north
224500,2022-01-08,south
207000,2022-01-08,east
239500,2022-01-08,west
249000,2022-01-09,north
210500,2022-01-09,south
233500,2022-01-09,east
225000,2022-01-09,west
224000,2022-01-10,north
209000,2022-01-10,south
237000,2022-01-10,east
231500,2022-01-10,west
200000,2022-01-11,north
207500,2022-01-11,south
230500,2022-01-11,east
214500,2022-01-11,west
205000,2022-01-12,north
226000,2022-01-12,south
209500,2022-01-12,east
250000,2022-01-12,west
226000,2022-01-13,north
236500,2022-01-13,south
248500,2022-01-13,east
218000,2022-01-13,west
224500,2022-01-14,north
222500,2022-01-14,south
208000,2022-01-14,east
225000,2022-01-14,west
211500,2022-01-15,north
214500,2022-01-15,south
213000,2022-01-15,east
212000,2022-01-15,west
231500,2022-01-16,north
241000,2022-01-16,south
229000,2022-01-16,east
215000,2022-01-16,west
229500,2022-01-17,north
201500,2022-01-17,south
207000,2022-01-17,east
209500,2022-01-17,west
204500,2022-01-18,north
212500,2022-01-18,south
208500,2022-01-18,east
209500,2022-01-18,west
229500,2022-01-19,north
226500,2022-01-19,south
204000,2022-01-19,east
220000,2022-01-19,west
241500,2022-01-20,north
243500,2022-01-20,south
216000,2022-01-20,east
221000,2022-01-20,west
229500,2022-01-21,north
240500,2022-01-21,south
238000,2022-01-21,east
236000,2022-01-21,west
208000,2022-01-22,north
222000,2022-01-22,south
249500,2022-01-22,east
250000,2022-01-22,west
217000,2022-01-23,north
213500,2022-01-23,south
220500,2022-01-23,east
244500,2022-01-23,west
219500,2022-01-24,north
237500,2022-01-24,south
237000,2022-01-24,east
241000,2022-01-24,west
247000,2022-01-25,north
237000,2022-01-25,south
211000,2022-01-25,east
248000,2022-01-25,west
208500,2022-01-26,north
232000,2022-01-26,south
207500,2022-01-26,east
248500,2022-01-26,west
216500,2022-01-27,north
240000,2022-01-27,south
205500,2022-01-27,east
243500,2022-01-27,west
238000,2022-01-28,north
241000,2022-01-28,south
224000,2022-01-28,east
245000,2022-01-28,west
219000,2022-01-29,north
234500,2022-01-29,south
229000,2022-01-29,east
238000,2022-01-29,west
214500,2022-01-30,north
215000,2022-01-30,south
250000,2022-01-30,east
230500,2022-01-30,west
204500,2022-01-31,north
237500,2022-01-31,south
204000,2022-01-31,east
205500,2022-01-31,west
240500,2022-02-01,north
